id,chapter,year,text
2020.emnlp-main.125.txt,"
7 Discussion and Future Work
",2020,"we intend to expand our method to conduct forest alignments for making it robust against parsing errors, which are inevitable in handling large corpora."
2020.emnlp-main.125.txt,"
7 Discussion and Future Work
",2020,"we plan to apply it to a comparable corpus of partial paraphrases and investigate the performance, with the aim of creating a large-scale syntactic and phrasal paraphrase dataset."
2020.emnlp-main.126.txt,"
5 Conclusion
",2020,there still exists plenty of potentials that require future studies in this direction.
2020.emnlp-main.128.txt,"
6 Conclusion and Future Work
",2020,"in the future, we would adapt our method to other ie tasks to study its application scope."
2020.emnlp-main.129.txt,"
7 Conclusion and Future work
",2020,"in the future, we will extend maven to more event-related tasks like event argument extraction, event sequencing, etc."
2020.emnlp-main.13.txt,"
6 Conclusion
",2020,"an investigation of how, whether, and why formalisms and their implementations affect probing results for tasks beyond role labeling and for frameworks beyond edge probing constitutes an exciting avenue for future research."
2020.emnlp-main.13.txt,"
6 Conclusion
",2020,"second, if possible, results on multiple formalisations of the same task should be reported and validated for several languages."
2020.emnlp-main.133.txt,"
7 Conclusion
",2020,"in the future, we would like to investigate how the table representation may be applied to other tasks."
2020.emnlp-main.136.txt,"
6 Conclusion
",2020,"in the future, we will investigate the feasibility of incorporating classical mds guidance to abstractive models with large-scale pre-training (gu et al., 2020) and more challenging settings where each document set may contain hundreds or even thousands of documents."
2020.emnlp-main.137.txt,"
7 Conclusions and Future Work
",2020,another intriguing direction is exploring the connection between our methods and neural network interpretability.
2020.emnlp-main.137.txt,"
7 Conclusions and Future Work
",2020,"finally, although we are motivated primarily by the widespread use of topic models for identifying interpretable topics (boyd-graber et al., 2017, ch.3), we plan to explore the ideas presented here further in the context of downstream applications like document classification."
2020.emnlp-main.137.txt,"
7 Conclusions and Future Work
",2020,"in future work, we also hope to explore the effects of the pretraining corpus (gururangan et al., 2020) and teachers (besides bert) on the generated topics."
2020.emnlp-main.137.txt,"
7 Conclusions and Future Work
",2020,"the use of knowledge distillation to facilitate interpretability has also been previously explored, for example, in liu et al.(2018a) to learn interpretable decision trees from neural networks."
2020.emnlp-main.138.txt,"
6 Conclusion
",2020,future works could focus on employing the proposed model in more downstream tasks.
2020.emnlp-main.140.txt,"
6 Conclusions and Future Work
",2020,we also plan to add more types of meta-features to generate richer multimodal representations.
2020.emnlp-main.141.txt,"
5 Conclusion
",2020,a state-of-the-art model was trained to establish strong baselines for future studies.
2020.emnlp-main.142.txt,"
7 Conclusion
",2020,"in this work, we explore unsupervised disfluency detection by combining self-training and selfsupervised learning."
2020.emnlp-main.147.txt,"
5 Conclusion
",2020,we will explore this direction in future work.
2020.emnlp-main.148.txt,"
6 Conclusion
",2020,"in the future, we will further explore how to explicitly incorporate linguistics information, such as named entities into the latent states."
2020.emnlp-main.149.txt,"
6 Conclusion and Outlook
",2020,"in future work, we will further investigate othercontent generation problems by leveraging multi-granularity copying mechanism."
2020.emnlp-main.15.txt,"
8 Conclusion
",2020,future work will be separated into two strands.
2020.emnlp-main.15.txt,"
8 Conclusion
",2020,"the first will focus on how to better model the distribution of embeddings given a morphosyntactic attribute; as mentioned above, this should yield a better probe overall."
2020.emnlp-main.150.txt,"
6 Conclusion
",2020,"in the future, we will move on to develop a more general dialogue dependency parser and better incorporate dependency information into dialogue context modeling tasks."
2020.emnlp-main.152.txt,"
4 Conclusion
",2020,"in the future, we plan to extend our nonautoregressive refiner to other natural language understanding (nlu) tasks, e.g., named entity recognition (tjong kim sang and de meulder, 2003), semantic role labeling (he et al., 2018), and natural language generation (nlg) tasks, e.g., machine translation (vaswani et al., 2017), summarization (liu and lapata, 2019)."
2020.emnlp-main.153.txt,"
7 Conclusion
",2020,"in future work, we would like to apply our approach on document-level and multi-document nlu tasks."
2020.emnlp-main.154.txt,"
8 Conclusion
",2020,"another possible avenue for future work is to use crows-pairs to help directly debias lms, by in some way minimizing a metric like ours."
2020.emnlp-main.154.txt,"
8 Conclusion
",2020,"this highlights the danger of deploying systems built around mlms like these, and we expect crows-pairs to serve as a metric for stereotyping in future work on model debiasing."
2020.emnlp-main.154.txt,"
8 Conclusion
",2020,"while our evaluation is limited to mlms, we were limited by our metric, a clear next step of this work is to develop metrics that would allow one to test autoregressive language models on crowspairs."
2020.emnlp-main.156.txt,"
9 Discussion and conclusion
",2020,we hope that answers to these questions will not just demystify the empirical success of rnns but ultimately drive new methodological improvements as well.
2020.emnlp-main.158.txt,"
7 Conclusion
",2020,future works include looking into models and continual learning algorithms to better address the challenge.
2020.emnlp-main.158.txt,"
7 Conclusion
",2020,we benchmark our proposed datasets with extensive analysis using state-of-theart continual learning methods.
